FullName,Winery,WineName,Year,Region,RegionalVariety,VintageRating,VintageRatingCount,VintagePrice,VintageRatingPriceRatio,Age
Tomás Postigo Fermentado En Barrica Blanco 2015,Tomás Postigo,Fermentado En Barrica Blanco,2015,Spanish,Verdejo,4.1,112,27.95,0.146690519,6
Spier 21 Gables Chenin Blanc 2017,Spier,21 Gables Chenin Blanc,2017,South African,Chenin Blanc,4.1,112,20.92,0.195984704,4
Domaine du Colombier Chablis Premier Cru 'Fourchaume' 2017,Domaine du Colombier,Chablis Premier Cru 'Fourchaume',2017,Burgundy,Chablis,4.1,111,26.95,0.152133581,4
Vessigaud Pouilly-Fuissé Vieilles Vignes 2017,Vessigaud,Pouilly-Fuissé Vieilles Vignes,2017,Burgundy,Macônnais White,4.1,111,27.5,0.149090909,4
Dönnhoff Höllenpfad Riesling Trocken 2014,Dönnhoff,Höllenpfad Riesling Trocken,2014,German,Riesling,4.1,110,28.45,0.144112478,7
La Soufrandise Vieilles Vignes Pouilly-Fuissé 2017,La Soufrandise,Vieilles Vignes Pouilly-Fuissé,2017,Burgundy,Macônnais White,4.1,106,27,0.151851852,4
Castiglion del Bosco Chardonnay Toscana 2018,Castiglion del Bosco,Chardonnay Toscana,2018,Central Italy,White,4.1,106,24.5,0.167346939,3
Casa Marin Estero Vineyard Sauvignon Gris 2018,Casa Marin,Estero Vineyard Sauvignon Gris,2018,,,4.1,105,20.95,0.195704057,3
Tabali Talinay Coastal Limestone Vineyard Chardonnay 2017,Tabali,Talinay Coastal Limestone Vineyard Chardonnay,2017,Chilean,Chardonnay,4.1,100,21,0.195238095,4
Alexandre Bain Pierre Précieuse Pouilly-Fumé 2017,Alexandre Bain,Pierre Précieuse Pouilly-Fumé,2017,Upper Loire Valley,White,4.1,98,28.5,0.143859649,4
