FullName,Winery,Year,VintageRating,VintagePrice,VintageRatingPriceRatio,WineRating,WineRatingPriceRatio
Kabola Malvazija Amfora 2016,Kabola,2016.0,4.0,33.0,0.121212121,4.0,0.121212121
Kante La Bora di Kante 2009,Kante,2009.0,4.2,37.72,0.111346766,4.2,0.111346766
Kante Vitovska 2006,Kante,2006.0,4.1,45.8,0.089519651,3.8,0.082969432
Karthäuserhof Eitelsbacher Karthäuserhofberg Riesling 2011,Karthäuserhof,2011.0,4.0,21.99,0.181900864,4.1,0.186448386
Keermont Terrasse 2015,Keermont,2015.0,4.1,21.95,0.186788155,4.0,0.182232346
Keller Abts Erde Riesling 2011,Keller,2011.0,4.5,280.0,0.016071429,4.5,0.016071429
Keller G-Max Riesling 2006,Keller,2006.0,4.7,2720.0,0.001727941,4.7,0.001727941
Keller G-Max Riesling 2009,Keller,2009.0,4.8,2420.0,0.001983471,4.7,0.001942149
Ken Forrester The FMC Chenin Blanc 2016,Ken Forrester,2016.0,4.5,26.85,0.167597765,4.4,0.163873371
Ken Forrester The FMC Chenin Blanc 2018,Ken Forrester,2018.0,4.4,33.99,0.129449838,4.4,0.129449838
Kendall-Jackson Jackson Estate Camelot Highlands Chardonnay 2015,Kendall-Jackson,2015.0,4.0,33.75,0.118518519,3.9,0.115555556
Kershaw Chardonnay (Clonal Selection) 2016,Kershaw,2016.0,4.3,39.99,0.107526882,4.3,0.107526882
Kershaw Chardonnay (Clonal Selection) 2017,Kershaw,2017.0,4.2,31.72,0.132408575,4.3,0.13556116
Kistler Chardonnay 2010,Kistler,2010.0,4.4,199.12,0.022097228,4.3,0.021595018
Kistler Chardonnay 2011,Kistler,2011.0,4.5,199.12,0.022599438,4.3,0.021595018
Kistler Chardonnay 2012,Kistler,2012.0,4.3,199.12,0.021595018,4.3,0.021595018
Kistler Chardonnay 2014,Kistler,2014.0,4.3,90.0,0.047777778,4.3,0.047777778
Kistler Chardonnay 2015,Kistler,2015.0,4.4,90.0,0.048888889,4.3,0.047777778
Kistler Chardonnay 2016,Kistler,2016.0,4.3,84.0,0.051190476,4.3,0.051190476
Kistler Cuvée Cathleen Kistler Vineyard Chardonnay 2012,Kistler,2012.0,4.5,259.0,0.017374517,4.5,0.017374517
Kistler Durell Vineyard Chardonnay 2011,Kistler,2011.0,4.4,193.24,0.022769613,4.4,0.022769613
Kistler Durell Vineyard Chardonnay 2012,Kistler,2012.0,4.5,193.24,0.023287104,4.4,0.022769613
Kistler Durell Vineyard Chardonnay 2014,Kistler,2014.0,4.5,193.24,0.023287104,4.4,0.022769613
Kistler Dutton Ranch Chardonnay 2011,Kistler,2011.0,4.3,193.24,0.022252122,4.4,0.022769613
Kistler Dutton Ranch Chardonnay 2012,Kistler,2012.0,4.5,193.24,0.023287104,4.4,0.022769613
Kistler Dutton Ranch Chardonnay 2013,Kistler,2013.0,4.3,162.0,0.02654321,4.4,0.027160494
Kistler Hudson Vineyard Chardonnay 2011,Kistler,2011.0,4.1,193.24,0.021217139,4.3,0.022252122
Kistler Hudson Vineyard Chardonnay 2012,Kistler,2012.0,4.3,193.24,0.022252122,4.3,0.022252122
Kistler Hudson Vineyard Chardonnay 2013,Kistler,2013.0,4.3,162.0,0.02654321,4.3,0.02654321
Kistler Hudson Vineyard Chardonnay 2014,Kistler,2014.0,4.5,193.24,0.023287104,4.3,0.022252122
Kistler Hyde Vineyard Chardonnay 2012,Kistler,2012.0,4.3,205.85,0.020888997,4.4,0.021374787
Kistler Hyde Vineyard Chardonnay 2014,Kistler,2014.0,4.5,199.12,0.022599438,4.4,0.022097228
Kistler Les Noisetiers 2014,Kistler,2014.0,4.4,100.0,0.044,4.3,0.043
Kistler Les Noisetiers 2015,Kistler,2015.0,4.4,70.58,0.062340606,4.3,0.060923774
Kistler Les Noisetiers 2017,Kistler,2017.0,4.3,92.71,0.046381189,4.3,0.046381189
Kistler McCrea Vineyard Chardonnay 2006,Kistler,2006.0,4.4,99.98,0.044008802,4.4,0.044008802
Kistler McCrea Vineyard Chardonnay 2010,Kistler,2010.0,4.4,150.0,0.029333333,4.4,0.029333333
Kistler McCrea Vineyard Chardonnay 2011,Kistler,2011.0,4.4,150.0,0.029333333,4.4,0.029333333
Kistler McCrea Vineyard Chardonnay 2012,Kistler,2012.0,4.3,193.24,0.022252122,4.4,0.022769613
Kistler McCrea Vineyard Chardonnay 2013,Kistler,2013.0,4.4,150.0,0.029333333,4.4,0.029333333
Kistler McCrea Vineyard Chardonnay 2014,Kistler,2014.0,4.4,90.0,0.048888889,4.4,0.048888889
Kistler McCrea Vineyard Chardonnay 2015,Kistler,2015.0,4.4,96.0,0.045833333,4.4,0.045833333
Kistler McCrea Vineyard Chardonnay 2017,Kistler,2017.0,4.5,154.0,0.029220779,4.4,0.028571429
Kistler Stone Flat Vineyard Chardonnay 2010,Kistler,2010.0,4.6,184.84,0.024886388,4.4,0.023804371
Kistler Stone Flat Vineyard Chardonnay 2011,Kistler,2011.0,4.4,193.24,0.022769613,4.4,0.022769613
Kistler Stone Flat Vineyard Chardonnay 2012,Kistler,2012.0,4.4,193.24,0.022769613,4.4,0.022769613
Kistler Stone Flat Vineyard Chardonnay 2014,Kistler,2014.0,4.6,193.24,0.023804595,4.4,0.022769613
Kistler Trenton Roadhouse Chardonnay 2010,Kistler,2010.0,4.5,189.04,0.023804486,4.4,0.023275497
Kistler Trenton Roadhouse Chardonnay 2011,Kistler,2011.0,4.3,189.04,0.022746509,4.4,0.023275497
Kistler Trenton Roadhouse Chardonnay 2012,Kistler,2012.0,4.5,179.0,0.025139665,4.4,0.024581006
Kistler Vine Hill Vineyard Chardonnay 2005,Kistler,2005.0,4.3,88.22,0.048741782,4.4,0.049875312
Kistler Vine Hill Vineyard Chardonnay 2006,Kistler,2006.0,4.3,88.22,0.048741782,4.4,0.049875312
Kistler Vine Hill Vineyard Chardonnay 2007,Kistler,2007.0,4.2,91.58,0.045861542,4.4,0.048045425
Kistler Vine Hill Vineyard Chardonnay 2008,Kistler,2008.0,4.4,91.58,0.048045425,4.4,0.048045425
Kistler Vine Hill Vineyard Chardonnay 2012,Kistler,2012.0,4.4,179.0,0.024581006,4.4,0.024581006
Kistler Vine Hill Vineyard Chardonnay 2013,Kistler,2013.0,4.4,154.8,0.028423773,4.4,0.028423773
Kistler Vine Hill Vineyard Chardonnay 2014,Kistler,2014.0,4.4,102.0,0.043137255,4.4,0.043137255
Kistler Vine Hill Vineyard Chardonnay 2015,Kistler,2015.0,4.4,82.8,0.053140097,4.4,0.053140097
Kistler Vine Hill Vineyard Chardonnay 2016,Kistler,2016.0,4.5,171.4,0.026254376,4.4,0.025670945
Klein Constantia Perdeblokke Sauvignon Blanc 2015,Klein Constantia,2015.0,4.1,24.95,0.164328657,4.1,0.164328657
Kleine Zalze Family Reserve Chenin Blanc 2014,Kleine Zalze,2014.0,4.2,24.99,0.168067227,4.2,0.168067227
Kleine Zalze Family Reserve Chenin Blanc 2015,Kleine Zalze,2015.0,4.2,24.99,0.168067227,4.2,0.168067227
Kleine Zalze Family Reserve Sauvignon Blanc 2016,Kleine Zalze,2016.0,4.0,20.4,0.196078431,4.1,0.200980392
Knipser Mandelpfad Riesling GG 2015,Knipser,2015.0,4.2,24.02,0.174854288,4.2,0.174854288
Knipser Mandelpfad Riesling GG 2016,Knipser,2016.0,4.1,38.77,0.10575187,4.2,0.108331184
Knipser Steinbuckel Riesling GG 2014,Knipser,2014.0,4.0,24.02,0.166527893,4.0,0.166527893
Koehler-Ruprecht Kallstadter Saumagen Riesling Kabinett Trocken 2008,Koehler-Ruprecht,2008.0,4.0,30.25,0.132231405,3.9,0.12892562
Kongsgaard Chardonnay 2017,Kongsgaard,2017.0,4.4,135.0,0.032592593,4.5,0.033333333
Kongsgaard The Judge Chardonnay 2013,Kongsgaard,2013.0,4.7,722.68,0.00650357,4.6,0.006365196
Kooyong Clonale Chardonnay 2018,Kooyong,2018.0,4.0,22.39,0.178651184,3.8,0.169718624
Kooyong Estate Chardonnay 2016,Kooyong,2016.0,4.1,21.0,0.195238095,3.9,0.185714286
Koquelicot Belaigra Grand cru 2015,Koquelicot,2015.0,4.2,21.99,0.190995907,4.2,0.190995907
Kornell Oberberg Sauvignon Blanc 2017,Kornell,2017.0,4.1,22.68,0.180776014,4.0,0.176366843
Korta Katarina Pošip 2017,Korta Katarina,2017.0,4.2,24.23,0.173338836,4.0,0.165084606
Kottabos Chenin Blanc 2018,Kottabos,2018.0,4.0,20.11,0.198906017,3.9,0.193933366
Kovács Nimród Battonage Chardonnay Monopole 2015,Kovács Nimród,2015.0,4.1,20.75,0.197590361,4.1,0.197590361
Kramar Primario 2017,Kramar,2017.0,4.2,28.25,0.148672566,4.2,0.148672566
Ktima Biblia Chora (Κτημα Βιβλια Χωρα) Ovilos White 2018,Ktima Biblia Chora (Κτημα Βιβλια Χωρα),2018.0,4.2,26.98,0.155670867,4.1,0.151964418
Ktima Biblia Chora (Κτημα Βιβλια Χωρα) White 2017,Ktima Biblia Chora (Κτημα Βιβλια Χωρα),2017.0,4.1,21.0,0.195238095,4.0,0.19047619
Ktima Gerovassiliou (Κτήμα Γεροβασιλείου) Malagousia Single Vineyard 2016,Ktima Gerovassiliou (Κτήμα Γεροβασιλείου),2016.0,4.1,20.99,0.19533111,4.1,0.19533111
Kühling-Gillot Pettenthal Riesling GG 2012,Kühling-Gillot,2012.0,4.3,37.3,0.115281501,4.3,0.115281501
Kühling-Gillot Pettenthal Riesling GG 2014,Kühling-Gillot,2014.0,4.2,37.3,0.112600536,4.3,0.115281501
Kühling-Gillot Pettenthal Riesling GG 2015,Kühling-Gillot,2015.0,4.3,38.69,0.111139829,4.3,0.111139829
Kumeu River Coddington Chardonnay 2010,Kumeu River,2010.0,4.1,28.5,0.143859649,4.1,0.143859649
Kumeu River Coddington Chardonnay 2016,Kumeu River,2016.0,4.0,29.0,0.137931034,4.1,0.14137931
Kumeu River Hunting Hill Chardonnay 2016,Kumeu River,2016.0,4.0,31.5,0.126984127,4.1,0.13015873
Kumeu River Hunting Hill Chardonnay 2017,Kumeu River,2017.0,4.1,32.0,0.128125,4.1,0.128125
Kumeu River Maté's Vineyard Chardonnay 2011,Kumeu River,2011.0,4.2,44.5,0.094382022,4.1,0.092134831
Kumeu River Maté's Vineyard Chardonnay 2015,Kumeu River,2015.0,4.2,32.0,0.13125,4.1,0.128125
Kumeu River Maté's Vineyard Chardonnay 2016,Kumeu River,2016.0,4.2,34.58,0.12145749,4.1,0.118565645
Kumeu River Maté's Vineyard Chardonnay 2017,Kumeu River,2017.0,4.1,30.0,0.136666667,4.1,0.136666667
Kutch Chardonnay 2015,Kutch,2015.0,4.1,45.99,0.089149815,4.0,0.086975429
Kutch Chardonnay 2017,Kutch,2017.0,4.1,39.6,0.103535354,4.0,0.101010101
L.A.S. Vino CBDB 2016,L.A.S. Vino,2016.0,4.3,31.92,0.134711779,4.1,0.128446115
La Chablisienne Chablis 1er Cru 'Côte de Lechet' 2015,La Chablisienne,2015.0,4.0,23.33,0.171453065,4.0,0.171453065
La Chablisienne Chablis 1er Cru 'Côte de Lechet' 2017,La Chablisienne,2017.0,4.1,22.5,0.182222222,4.0,0.177777778
La Chablisienne Chablis 1er Cru 'Fourchaume' 2014,La Chablisienne,2014.0,4.1,25.0,0.164,4.0,0.16
La Chablisienne Chablis 1er Cru 'Fourchaume' 2017,La Chablisienne,2017.0,4.0,26.67,0.149981252,4.0,0.149981252
La Chablisienne Chablis 1er Cru 'Les Lys' 2014,La Chablisienne,2014.0,4.0,25.0,0.16,3.8,0.152
La Chablisienne Chablis 1er Cru 'Mont de Milieu' 2014,La Chablisienne,2014.0,4.1,27.5,0.149090909,4.0,0.145454545
La Chablisienne Chablis 1er Cru 'Mont de Milieu' 2016,La Chablisienne,2016.0,4.1,26.67,0.153730784,4.0,0.149981252
La Chablisienne Chablis 1er Cru 'Mont de Milieu' 2017,La Chablisienne,2017.0,4.0,26.67,0.149981252,4.0,0.149981252
La Chablisienne Chablis 1er Cru 'Montée de Tonnerre' 2016,La Chablisienne,2016.0,4.0,20.16,0.198412698,4.0,0.198412698
La Chablisienne Chablis 1er Cru 'Montée de Tonnerre' 2017,La Chablisienne,2017.0,4.1,28.33,0.144722909,4.0,0.141193082
La Chablisienne Chablis Grand Cru 'Les Preuses' 2012,La Chablisienne,2012.0,4.1,41.665,0.098403936,4.1,0.098403936
La Chablisienne Chablis Grand Cru 'Les Preuses' 2015,La Chablisienne,2015.0,4.1,38.33,0.106965823,4.1,0.106965823
La Chablisienne Chablis Grand Cru 'Valmur' 2015,La Chablisienne,2015.0,4.3,43.33,0.099238403,4.3,0.099238403
La Chablisienne Château Grenouilles Chablis Grand Cru 2011,La Chablisienne,2011.0,4.2,61.67,0.068104427,4.2,0.068104427
La Chablisienne Château Grenouilles Chablis Grand Cru 2012,La Chablisienne,2012.0,4.3,41.93,0.102551872,4.2,0.100166945
La Chablisienne Château Grenouilles Chablis Grand Cru 2013,La Chablisienne,2013.0,4.4,59.33,0.07416147,4.2,0.070790494
La Chablisienne Château Grenouilles Chablis Grand Cru 2014,La Chablisienne,2014.0,4.2,41.965,0.100083403,4.2,0.100083403
La Chablisienne Château Grenouilles Chablis Grand Cru 2015,La Chablisienne,2015.0,4.3,56.25,0.076444444,4.2,0.074666667
La Chablisienne Château Grenouilles Chablis Grand Cru 2016,La Chablisienne,2016.0,4.2,45.99,0.091324201,4.2,0.091324201
La Grange des Pères Vin de Pays de l'Hérault Blanc 2011,La Grange des Pères,2011.0,4.5,163.84,0.02746582,4.5,0.02746582
La Grange des Pères Vin de Pays de l'Hérault Blanc 2012,La Grange des Pères,2012.0,4.5,163.84,0.02746582,4.5,0.02746582
La Grange des Pères Vin de Pays de l'Hérault Blanc 2014,La Grange des Pères,2014.0,4.5,223.0,0.020179372,4.5,0.020179372
La Meulière Chablis Monts de Milieu 1er Cru 2017,La Meulière,2017.0,4.0,25.5,0.156862745,3.8,0.149019608
La Monacesca Mirum 2015,La Monacesca,2015.0,4.1,23.105,0.177450768,4.1,0.177450768
La Pousse d'Or Puligny-Montrachet 1er Cru 'Le Cailleret' 2009,La Pousse d'Or,2009.0,4.2,77.5,0.054193548,4.2,0.054193548
La Pousse d'Or Puligny-Montrachet 1er Cru 'Le Cailleret' 2011,La Pousse d'Or,2011.0,4.2,75.83,0.05538705,4.2,0.05538705
La Pousse d'Or Puligny-Montrachet 1er Cru 'Le Cailleret' 2013,La Pousse d'Or,2013.0,4.4,80.0,0.055,4.2,0.0525
La Pousse d'Or Puligny-Montrachet 1er Cru 'Le Cailleret' 2014,La Pousse d'Or,2014.0,4.1,66.37,0.061774898,4.2,0.063281603
La Pousse d'Or Puligny-Montrachet 1er Cru 'Le Cailleret' 2015,La Pousse d'Or,2015.0,4.4,79.0,0.055696203,4.2,0.053164557
La Raia Pisé Gavi 2015,La Raia,2015.0,4.2,21.43,0.195986934,3.9,0.181987867
La Scolca Gavi dei Gavi (Black label) 2017,La Scolca,2017.0,4.1,42.04,0.097526166,4.0,0.095147479
La Scolca Gavi dei Gavi (Black label) 2018,La Scolca,2018.0,4.2,34.0,0.123529412,4.0,0.117647059
La Scolca Gavi dei Gavi D'Antan 2006,La Scolca,2006.0,4.3,80.2,0.05361596,4.3,0.05361596
La Sorga Ginnungagap 2015,La Sorga,2015.0,4.0,25.3,0.158102767,4.0,0.158102767
La Soufrandise Clos Marie Pouilly-Fuissé 2016,La Soufrandise,2016.0,4.1,24.92,0.164526485,3.9,0.156500803
La Soufrandise Vieilles Vignes Pouilly-Fuissé 2017,La Soufrandise,2017.0,4.1,27.0,0.151851852,4.0,0.148148148
La Spinetta Limited Edition Langhe Bianco 2013,La Spinetta,2013.0,4.0,50.16,0.079744817,3.9,0.077751196
La Spinetta Limited Edition Langhe Bianco 2015,La Spinetta,2015.0,4.0,31.93,0.125274037,3.9,0.122142186
La Stoppa Ageno 2015,La Stoppa,2015.0,4.2,28.0,0.15,4.0,0.142857143
La Taille Aux Loups Clos de Mosny 2015,La Taille Aux Loups,2015.0,4.1,35.2,0.116477273,4.1,0.116477273
La Taille Aux Loups Clos de Mosny 2017,La Taille Aux Loups,2017.0,4.2,23.53,0.178495538,4.1,0.174245644
